source,type,name,path_id,output,kind
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,ds,-7352215194879819819,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\ds.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,faq_tips,-7221753229439312603,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\faq_tips.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,gal_chat,-7186334190903502933,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\gal_chat.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,legion_quest,-7087254751238577645,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\legion_quest.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,expedition,-6819216759859434124,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\expedition.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,multi_team_arena_coordinates,-6805612691693930548,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\multi_team_arena_coordinates.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,illustrate_halidom,-6734848537435427729,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\illustrate_halidom.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,rogue_special_transition,-6730269171769956042,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\rogue_special_transition.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,accontinuousconfig_2,-6658885980499741058,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\accontinuousconfig_2.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,acstrongestkingdomscoreconfig,-6552558531767613864,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\acstrongestkingdomscoreconfig.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,rogue_sweep,-6533910734598097540,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\rogue_sweep.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,activity_panel,-6485890809862942997,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\activity_panel.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,characters,-6397162007375786166,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\characters.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,acdailydealsconfig_1,-6272024775078844167,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\acdailydealsconfig_1.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,slug,-6208614391196242948,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\slug.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,ac_limit_drawconfig,-6123839617668553445,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\ac_limit_drawconfig.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,LegionGVG_reward,-6038927136718002652,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\LegionGVG_reward.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,gal_map_event,-6033583210313385531,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\gal_map_event.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,conquer_chapter,-5931050324062411346,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\conquer_chapter.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,gal_favor_level,-5887029157029181186,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\gal_favor_level.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,monopoly_rank,-5882582575003170931,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\monopoly_rank.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,gal_gallery,-5843591650974972065,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\gal_gallery.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,battle_skill_entry,-5808114887064237438,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\battle_skill_entry.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,gal_memory,-5766378648491118097,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\gal_memory.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,goods_use_limit,-5750607245276790893,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\goods_use_limit.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,festival_login,-5714842945667320329,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\festival_login.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,monopoly_massif,-5704436351314131541,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\monopoly_massif.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,equip_combination,-5681641813771667671,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\equip_combination.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,log_step,-5680350117533062014,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\log_step.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,power_dash,-5676657968524952958,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\power_dash.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,daily_recharge,-5568236638303458788,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\daily_recharge.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,multi_team_arena_level,-5487939587182261302,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\multi_team_arena_level.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,relic,-5476918395946250332,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\relic.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,bury_condition,-5458749981494583324,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\bury_condition.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,pet,-5425547289855993370,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\pet.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,gal_trait,-5406979770738589527,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\gal_trait.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,role_story,-5382257159482042769,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\role_story.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,multi_team_chapter,-5322482261323738691,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\multi_team_chapter.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,fictitious_hero,-5321395636523382025,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\fictitious_hero.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,sham_expedition,-5305257788343046527,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\sham_expedition.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,LegionGVG_achievement,-5283715339313598349,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\LegionGVG_achievement.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,rogue_manual_stage,-5263509331217541416,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\rogue_manual_stage.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,arena_battle_reward,-5243607765717145989,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\arena_battle_reward.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,promotion_code,-5156676057808559235,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\promotion_code.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,hero_login_stage,-5140262615090371868,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\hero_login_stage.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,suit_class,-5030793827956976657,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\suit_class.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,optional_growup_activity,-4958095198881863984,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\optional_growup_activity.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,map_monster,-4945968364393490848,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\map_monster.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,LegionGVG_help,-4830959465469366168,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\LegionGVG_help.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,ff_web_pay,-4786073716871682538,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\ff_web_pay.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,world_boss_level,-4776272161230858029,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\world_boss_level.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,gal_collect,-4775063144953956629,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\gal_collect.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,weekend_adv_event,-4679038288131833331,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\weekend_adv_event.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,fight,-4645600223937376584,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\fight.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,ac_weekend_gift_config_1,-4620865240393692571,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\ac_weekend_gift_config_1.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,slug_level,-4515059006892664801,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\slug_level.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,arms,-4476265016459851783,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\arms.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,acexchangeconfig_1,-4444525478413391900,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\acexchangeconfig_1.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,ac_limit_draw,-4444136415972393971,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\ac_limit_draw.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,legion_weekly_activity,-4317499361896636332,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\legion_weekly_activity.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,food_festival,-4309964137185336076,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\food_festival.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,arena_career_reward,-4291699973652148911,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\arena_career_reward.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,relic_bond,-4222392575703839886,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\relic_bond.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,map_cave,-4157797521871134653,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\map_cave.bytes,dry-run
resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,TextAsset,hero,-4144925501151115025,reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\hero.bytes,dry-run
