"source","type","name","path_id","output","kind"
"resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle","TextAsset","gal_chat","-7186334190903502933","reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\gal_chat.bytes","dry-run"
"resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle","TextAsset","gal_collect","-4775063144953956629","reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\gal_collect.bytes","dry-run"
"resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle","TextAsset","gal_favor_goods","-1497742426835086993","reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\gal_favor_goods.bytes","dry-run"
"resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle","TextAsset","gal_favor_level","-5887029157029181186","reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\gal_favor_level.bytes","dry-run"
"resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle","TextAsset","gal_favor_unlock","4221171252393784916","reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\gal_favor_unlock.bytes","dry-run"
"resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle","TextAsset","gal_gallery","-5843591650974972065","reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\gal_gallery.bytes","dry-run"
"resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle","TextAsset","gal_hero","-2167490377340842072","reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\gal_hero.bytes","dry-run"
"resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle","TextAsset","gal_hero_action","3659496821900083509","reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\gal_hero_action.bytes","dry-run"
"resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle","TextAsset","gal_hero_bg","-1989447881155151126","reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\gal_hero_bg.bytes","dry-run"
"resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle","TextAsset","gal_hero_skin","-8222736693718181409","reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\gal_hero_skin.bytes","dry-run"
"resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle","TextAsset","gal_location","6374284709944659508","reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\gal_location.bytes","dry-run"
"resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle","TextAsset","gal_location_eventline","7188440828331132310","reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\gal_location_eventline.bytes","dry-run"
"resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle","TextAsset","gal_map","-2643636259190840434","reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\gal_map.bytes","dry-run"
"resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle","TextAsset","gal_map_event","-6033583210313385531","reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\gal_map_event.bytes","dry-run"
"resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle","TextAsset","gal_memory","-5766378648491118097","reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\gal_memory.bytes","dry-run"
"resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle","TextAsset","gal_plot","-3627913540072908682","reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\gal_plot.bytes","dry-run"
"resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle","TextAsset","gal_plot_spine","8448920007380085049","reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\gal_plot_spine.bytes","dry-run"
"resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle","TextAsset","gal_special","-2210828200789522951","reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\gal_special.bytes","dry-run"
"resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle","TextAsset","gal_token","829391227407944434","reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\gal_token.bytes","dry-run"
"resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle","TextAsset","gal_trait","-5406979770738589527","reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\gal_trait.bytes","dry-run"
"resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle","TextAsset","gal_trait_label","-3820268040370045642","reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\gal_trait_label.bytes","dry-run"
"resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle","TextAsset","guide","-596990386276288978","reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\guide.bytes","dry-run"
"resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle","TextAsset","guide_mail","-2645580310590038789","reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\guide_mail.bytes","dry-run"
"resources\assets\yoo\Default\d9b9bdbf670710a8292513b8cfafdb4e.bundle","TextAsset","lang","-177563520562721815","reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Lang\lang.json","dry-run"
"resources\assets\yoo\Default\80f715d17a1ca97917c6b587896e60bd.bundle","TextAsset","lang_extra","5687264553050916147","reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Lang\lang_extra.json","dry-run"
"resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle","TextAsset","multi_team_chapter","-5322482261323738691","reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\multi_team_chapter.bytes","dry-run"
"resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle","TextAsset","plot","8387205550316343581","reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\plot.bytes","dry-run"
"resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle","TextAsset","role_story","-5382257159482042769","reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\role_story.bytes","dry-run"
"resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle","TextAsset","role_story_chapter","7117439623637873434","reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\role_story_chapter.bytes","dry-run"
"resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle","TextAsset","rule_lang","-8018870500408616906","reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\rule_lang.bytes","dry-run"
"resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle","TextAsset","top_up_cht","7008264838436518187","reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\top_up_cht.bytes","dry-run"
"resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle","TextAsset","top_up_cn","-900312952904882919","reverse-output\assets\unitypy-textasset-dryrun\by_container\Assets\Game\Static\top_up_cn.bytes","dry-run"
