source,type,name,path_id,output,kind
files\yoo\Default\BundleFiles\f1\f110b832f2beea558234c8a70a3b82d2\__data,TextAsset,hero_016_bg.atlas,1563145547585917290,reverse-output\gacha-static\sample-export\f110b832f2beea558234c8a70a3b82d2\by_container\Assets\Game\RawAssets\Spine\Hero\hero_016\hero_016_bg.atlas.bytes,bytes
files\yoo\Default\BundleFiles\f1\f110b832f2beea558234c8a70a3b82d2\__data,Texture2D,hero_016_bg,2895036197482287497,reverse-output\gacha-static\sample-export\f110b832f2beea558234c8a70a3b82d2\by_container\Assets\Game\RawAssets\Spine\Hero\hero_016\hero_016_bg.png,png
files\yoo\Default\BundleFiles\f1\f110b832f2beea558234c8a70a3b82d2\__data,MonoBehaviour,hero_016_Atlas,2948940586570779181,reverse-output\gacha-static\sample-export\f110b832f2beea558234c8a70a3b82d2\by_container\Assets\Game\RawAssets\Spine\Hero\hero_016\hero_016_Atlas.bin,raw
files\yoo\Default\BundleFiles\f1\f110b832f2beea558234c8a70a3b82d2\__data,MonoBehaviour,hero_016_bg_SkeletonData,3277494017302321875,reverse-output\gacha-static\sample-export\f110b832f2beea558234c8a70a3b82d2\by_container\Assets\Game\RawAssets\Spine\Hero\hero_016\hero_016_bg_SkeletonData.bin,raw
files\yoo\Default\BundleFiles\f1\f110b832f2beea558234c8a70a3b82d2\__data,Texture2D,hero_016_bg_2,3911993794170051286,reverse-output\gacha-static\sample-export\f110b832f2beea558234c8a70a3b82d2\by_container\Assets\Game\RawAssets\Spine\Hero\hero_016\hero_016_bg_2.png,png
files\yoo\Default\BundleFiles\f1\f110b832f2beea558234c8a70a3b82d2\__data,MonoBehaviour,hero_016_fg_Atlas,4466419774708139138,reverse-output\gacha-static\sample-export\f110b832f2beea558234c8a70a3b82d2\by_container\Assets\Game\RawAssets\Spine\Hero\hero_016\hero_016_fg_Atlas.bin,raw
files\yoo\Default\BundleFiles\f1\f110b832f2beea558234c8a70a3b82d2\__data,TextAsset,hero_016_fg.atlas,5031949184038120392,reverse-output\gacha-static\sample-export\f110b832f2beea558234c8a70a3b82d2\by_container\Assets\Game\RawAssets\Spine\Hero\hero_016\hero_016_fg.atlas.bytes,bytes
files\yoo\Default\BundleFiles\f1\f110b832f2beea558234c8a70a3b82d2\__data,MonoBehaviour,hero_016_silhouette_Atlas,5825950060584559904,reverse-output\gacha-static\sample-export\f110b832f2beea558234c8a70a3b82d2\by_container\Assets\Game\RawAssets\Spine\Hero\hero_016\hero_016_silhouette_Atlas.bin,raw
files\yoo\Default\BundleFiles\f1\f110b832f2beea558234c8a70a3b82d2\__data,Texture2D,hero_016,6195806373948076094,reverse-output\gacha-static\sample-export\f110b832f2beea558234c8a70a3b82d2\by_container\Assets\Game\RawAssets\Spine\Hero\hero_016\hero_016.png,png
files\yoo\Default\BundleFiles\f1\f110b832f2beea558234c8a70a3b82d2\__data,Material,hero_016_bg_hero_016_bg_2,6247127154478848018,reverse-output\gacha-static\sample-export\f110b832f2beea558234c8a70a3b82d2\by_container\Assets\Game\RawAssets\Spine\Hero\hero_016\hero_016_bg_hero_016_bg_2.bin,raw
files\yoo\Default\BundleFiles\f1\f110b832f2beea558234c8a70a3b82d2\__data,TextAsset,hero_016_silhouette.atlas,6397763919812157417,reverse-output\gacha-static\sample-export\f110b832f2beea558234c8a70a3b82d2\by_container\Assets\Game\RawAssets\Spine\Hero\hero_016\hero_016_silhouette.atlas.bytes,bytes
files\yoo\Default\BundleFiles\f1\f110b832f2beea558234c8a70a3b82d2\__data,MonoBehaviour,hero_016_bg_Atlas,6537973984843528758,reverse-output\gacha-static\sample-export\f110b832f2beea558234c8a70a3b82d2\by_container\Assets\Game\RawAssets\Spine\Hero\hero_016\hero_016_bg_Atlas.bin,raw
files\yoo\Default\BundleFiles\f1\f110b832f2beea558234c8a70a3b82d2\__data,Material,hero_016_bg_hero_016_bg,6816904933848269230,reverse-output\gacha-static\sample-export\f110b832f2beea558234c8a70a3b82d2\by_container\Assets\Game\RawAssets\Spine\Hero\hero_016\hero_016_bg_hero_016_bg.bin,raw
files\yoo\Default\BundleFiles\f1\f110b832f2beea558234c8a70a3b82d2\__data,TextAsset,hero_016_bg.skel,8083047628291458046,reverse-output\gacha-static\sample-export\f110b832f2beea558234c8a70a3b82d2\by_container\Assets\Game\RawAssets\Spine\Hero\hero_016\hero_016_bg.skel.bytes,bytes
files\yoo\Default\BundleFiles\f1\f110b832f2beea558234c8a70a3b82d2\__data,TextAsset,hero_016_fg.skel,8403545003131900998,reverse-output\gacha-static\sample-export\f110b832f2beea558234c8a70a3b82d2\by_container\Assets\Game\RawAssets\Spine\Hero\hero_016\hero_016_fg.skel.bytes,bytes
files\yoo\Default\BundleFiles\f1\f110b832f2beea558234c8a70a3b82d2\__data,Texture2D,hero_016_fg,8864581035293101950,reverse-output\gacha-static\sample-export\f110b832f2beea558234c8a70a3b82d2\by_container\Assets\Game\RawAssets\Spine\Hero\hero_016\hero_016_fg.png,png
files\yoo\Default\BundleFiles\f1\f110b832f2beea558234c8a70a3b82d2\__data,TextAsset,hero_016_silhouette.skel,9006498877790378070,reverse-output\gacha-static\sample-export\f110b832f2beea558234c8a70a3b82d2\by_container\Assets\Game\RawAssets\Spine\Hero\hero_016\hero_016_silhouette.skel.bytes,bytes
