source,type,name,path_id,output,kind
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,MonoBehaviour,MonoBehaviour_-8560163169357909902,-8560163169357909902,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\MonoBehaviour\MonoBehaviour_-8560163169357909902.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,GameObject,pnlHeroTag,-8544257176996663182,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\GameObject\pnlHeroTag.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,GameObject,lottery_img_34b,-8501754696257425294,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\GameObject\lottery_img_34b.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,RectTransform,RectTransform_-8485232098574716814,-8485232098574716814,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\RectTransform\RectTransform_-8485232098574716814.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,MonoBehaviour,MonoBehaviour_-8485028550937268110,-8485028550937268110,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\MonoBehaviour\MonoBehaviour_-8485028550937268110.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,RectTransform,RectTransform_-8482734392137928590,-8482734392137928590,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\RectTransform\RectTransform_-8482734392137928590.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,RectTransform,RectTransform_-8469479371752066958,-8469479371752066958,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\RectTransform\RectTransform_-8469479371752066958.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,MonoBehaviour,MonoBehaviour_-8468955215382564750,-8468955215382564750,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\MonoBehaviour\MonoBehaviour_-8468955215382564750.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,RectTransform,RectTransform_-8456688516257402766,-8456688516257402766,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\RectTransform\RectTransform_-8456688516257402766.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,GameObject,ring_rotation,-8451646043071172494,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\GameObject\ring_rotation_1.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,RectTransform,RectTransform_-8440085376993841038,-8440085376993841038,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\RectTransform\RectTransform_-8440085376993841038.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,MonoBehaviour,MonoBehaviour_-8379960687674707854,-8379960687674707854,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\MonoBehaviour\MonoBehaviour_-8379960687674707854.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,MonoBehaviour,MonoBehaviour_-8365569088770068366,-8365569088770068366,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\MonoBehaviour\MonoBehaviour_-8365569088770068366.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,RectTransform,RectTransform_-8363004203363389326,-8363004203363389326,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\RectTransform\RectTransform_-8363004203363389326.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,GameObject,lottery_img_34d,-8348400414543302542,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\GameObject\lottery_img_34d.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,GameObject,ring_rotation2,-8281045395789238158,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\GameObject\ring_rotation2.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,GameObject,ring_left,-8267505610951085966,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\GameObject\ring_left_1.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,GameObject,ImgFrame_blue,-8262304344060579726,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\GameObject\ImgFrame_blue.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,RectTransform,RectTransform_-8221205721065377678,-8221205721065377678,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\RectTransform\RectTransform_-8221205721065377678.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,MonoBehaviour,MonoBehaviour_-8166268980551929742,-8166268980551929742,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\MonoBehaviour\MonoBehaviour_-8166268980551929742.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,MonoBehaviour,MonoBehaviour_-8152563222199586702,-8152563222199586702,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\MonoBehaviour\MonoBehaviour_-8152563222199586702.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,RectTransform,RectTransform_-8117993787145637774,-8117993787145637774,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\RectTransform\RectTransform_-8117993787145637774.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,RectTransform,RectTransform_-8103878161264856974,-8103878161264856974,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\RectTransform\RectTransform_-8103878161264856974.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,MonoBehaviour,MonoBehaviour_-8101742528967987086,-8101742528967987086,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\MonoBehaviour\MonoBehaviour_-8101742528967987086.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,MonoBehaviour,MonoBehaviour_-8030345569157566350,-8030345569157566350,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\MonoBehaviour\MonoBehaviour_-8030345569157566350.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,GameObject,pnlTag2,-8004292106595389326,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\GameObject\pnlTag2.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,GameObject,caiguang2 (1),-7995851981811863438,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\GameObject\caiguang2 (1).bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,RectTransform,RectTransform_-7986632135445827470,-7986632135445827470,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\RectTransform\RectTransform_-7986632135445827470.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,GameObject,lottery_img_37d,-7977595707089276814,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\GameObject\lottery_img_37d.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,GameObject,ring_rotation,-7964965178093260686,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\GameObject\ring_rotation_2.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,GameObject,ring_rotation,-7951192271753432974,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\GameObject\ring_rotation_3.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,MonoBehaviour,MonoBehaviour_-7948850237107654542,-7948850237107654542,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\MonoBehaviour\MonoBehaviour_-7948850237107654542.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,MonoBehaviour,MonoBehaviour_-7936641242818793358,-7936641242818793358,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\MonoBehaviour\MonoBehaviour_-7936641242818793358.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,MonoBehaviour,MonoBehaviour_-7925745842607411086,-7925745842607411086,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\MonoBehaviour\MonoBehaviour_-7925745842607411086.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,GameObject,lottery_img_33c,-7920916669535014798,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\GameObject\lottery_img_33c.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,GameObject,btnClose,-7905301675293527950,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\GameObject\btnClose.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,GameObject,@imgTypeNew_36,-7837535814707695502,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\GameObject\@imgTypeNew_36.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,GameObject,@ImgFrame_purple,-7835452904697548686,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\GameObject\@ImgFrame_purple.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,MonoBehaviour,MonoBehaviour_-7809928883462066062,-7809928883462066062,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\MonoBehaviour\MonoBehaviour_-7809928883462066062.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,MonoBehaviour,MonoBehaviour_-7779185773070110606,-7779185773070110606,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\MonoBehaviour\MonoBehaviour_-7779185773070110606.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,MonoBehaviour,MonoBehaviour_-7713901371126108046,-7713901371126108046,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\MonoBehaviour\MonoBehaviour_-7713901371126108046.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,MonoBehaviour,MonoBehaviour_-7661505815706062734,-7661505815706062734,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\MonoBehaviour\MonoBehaviour_-7661505815706062734.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,MonoBehaviour,MonoBehaviour_-7655452681443200910,-7655452681443200910,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\MonoBehaviour\MonoBehaviour_-7655452681443200910.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,MonoBehaviour,MonoBehaviour_-7607075790467420046,-7607075790467420046,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\MonoBehaviour\MonoBehaviour_-7607075790467420046.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,MonoBehaviour,MonoBehaviour_-7575925319567396750,-7575925319567396750,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\MonoBehaviour\MonoBehaviour_-7575925319567396750.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,GameObject,ring_down,-7506395757875351438,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\GameObject\ring_down.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,GameObject,spFg,-7482575291353583502,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\GameObject\spFg.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,MonoBehaviour,MonoBehaviour_-7459050926264602510,-7459050926264602510,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\MonoBehaviour\MonoBehaviour_-7459050926264602510.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,MonoBehaviour,MonoBehaviour_-7429732364438196110,-7429732364438196110,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\MonoBehaviour\MonoBehaviour_-7429732364438196110.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,RectTransform,RectTransform_-7407631348644630414,-7407631348644630414,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\RectTransform\RectTransform_-7407631348644630414.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,GameObject,lottery_img_36b_effect,-7405712291532492686,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\GameObject\lottery_img_36b_effect.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,GameObject,ring_rotation,-7337433152904548238,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\GameObject\ring_rotation_4.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,GameObject,imgSpeak,-7336423941255188366,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\GameObject\imgSpeak.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,MonoBehaviour,MonoBehaviour_-7321452048388837262,-7321452048388837262,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\MonoBehaviour\MonoBehaviour_-7321452048388837262.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,RectTransform,RectTransform_-7290186713818845070,-7290186713818845070,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\RectTransform\RectTransform_-7290186713818845070.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,MonoBehaviour,MonoBehaviour_-7273592948502220686,-7273592948502220686,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\MonoBehaviour\MonoBehaviour_-7273592948502220686.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,MonoBehaviour,MonoBehaviour_-7190536727510110094,-7190536727510110094,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\MonoBehaviour\MonoBehaviour_-7190536727510110094.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,MonoBehaviour,MonoBehaviour_-7179708431139327886,-7179708431139327886,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\MonoBehaviour\MonoBehaviour_-7179708431139327886.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,RectTransform,RectTransform_-7138435177882636174,-7138435177882636174,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\RectTransform\RectTransform_-7138435177882636174.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,GameObject,btn,-7112111805458141070,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\GameObject\btn.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,GameObject,ring_rotation2,-7089597839385874318,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\GameObject\ring_rotation2_1.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,MonoBehaviour,MonoBehaviour_-7048930892101635982,-7048930892101635982,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\MonoBehaviour\MonoBehaviour_-7048930892101635982.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,RectTransform,RectTransform_-7027497768507723662,-7027497768507723662,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\RectTransform\RectTransform_-7027497768507723662.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,GameObject,ring_down,-7012768088331046798,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\GameObject\ring_down_1.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,GameObject,lottery_img_33b_effect,-7010928667657162638,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\GameObject\lottery_img_33b_effect.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,RectTransform,RectTransform_-6999414560054431630,-6999414560054431630,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\RectTransform\RectTransform_-6999414560054431630.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,RectTransform,RectTransform_-6942258314351660942,-6942258314351660942,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\RectTransform\RectTransform_-6942258314351660942.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,MonoBehaviour,MonoBehaviour_-6932612779577036686,-6932612779577036686,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\MonoBehaviour\MonoBehaviour_-6932612779577036686.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,MonoBehaviour,MonoBehaviour_-6930111608090578830,-6930111608090578830,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\MonoBehaviour\MonoBehaviour_-6930111608090578830.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,RectTransform,RectTransform_-6925195487709286286,-6925195487709286286,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\RectTransform\RectTransform_-6925195487709286286.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,MonoBehaviour,MonoBehaviour_-6813698064039333774,-6813698064039333774,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\MonoBehaviour\MonoBehaviour_-6813698064039333774.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,MonoBehaviour,MonoBehaviour_-6800537402441453454,-6800537402441453454,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\MonoBehaviour\MonoBehaviour_-6800537402441453454.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,RectTransform,RectTransform_-6752954632968064910,-6752954632968064910,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\RectTransform\RectTransform_-6752954632968064910.bin,raw
files\yoo\Default\BundleFiles\7f\7f985e1dae908dae92d5f38cbc8a5b82\__data,RectTransform,RectTransform_-6743784831199727502,-6743784831199727502,reverse-output\gacha-static\ui-prefab-export\HeroRecruitView\by_type\RectTransform\RectTransform_-6743784831199727502.bin,raw
