source,type,name,path_id,output,kind
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_051q_skill1_18,-9129649914733994010,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_051q_skill1_18.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_029q_flash_007,-9121588403799128407,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_029q_flash_007.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_monster_014q_trail_05,-9119121534004080213,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_monster_014q_trail_05.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,monster_019q_FZ_3,-9117042398195655685,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\monster_019q_FZ_3.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_053q_mat_0467,-9100201102911298805,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_053q_mat_0467.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_046q_baodian_02,-9099126016245873335,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_046q_baodian_02.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_monster_009q_spark_002,-9091708607271859875,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_monster_009q_spark_002.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,monster_019q_ZTwenli_01,-9087272836316283755,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\monster_019q_ZTwenli_01.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_Selected_light_02,-9082928538962697168,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_Selected_light_02.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_014q_attack1_07,-9080162660376036657,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_014q_attack1_07.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,monster_022q_trail_02,-9077494384828353573,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\monster_022q_trail_02.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_044_skill2_06,-9070498628413762816,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_044_skill2_06.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_monster_015_08,-9065850992666155543,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_monster_015_08.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,monster_025q_xx_01,-9065048686173971370,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\monster_025q_xx_01.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_dj_fx3_03,-9057595555400453454,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_dj_fx3_03.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_031q_trail_001,-9047721950857342367,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_031q_trail_001.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_imgIconBg_common2,-9042184002567335486,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_imgIconBg_common2.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_monster_008q_glow_002,-9039054297108527867,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_monster_008q_glow_002.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_002q_slashhit_001,-9031977935640073145,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_002q_slashhit_001.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_030_glow_020,-9029515850734144668,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_030_glow_020.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_monster_017q_wenli_06,-9022115509151286067,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_monster_017q_wenli_06.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_038q_mat_013,-9019181525040682550,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_038q_mat_013.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,slug_050q_skill_04,-9016038100961402502,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\slug_050q_skill_04.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_007_glow_011,-9014137166665925735,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_007_glow_011.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,monster_021q_skill2_03,-9012373729489939738,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\monster_021q_skill2_03.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_064q_mat_04,-9009557324894175199,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_064q_mat_04.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_022_hit_z_4,-9001418380695042444,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_022_hit_z_4.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_013q_mat_09,-9000811734883109418,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_013q_mat_09.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_023q_cao_002,-9000700311909482069,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_023q_cao_002.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_003q_xiru_11,-8998994574781123325,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_003q_xiru_11.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_sr_dg_03,-8998166946375009546,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_sr_dg_03.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,pet_010q_wenli_019,-8993539941504284974,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\pet_010q_wenli_019.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_035q_glow_010,-8989271619295520152,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_035q_glow_010.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_ss_lg_04,-8984271070481034573,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_ss_lg_04.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_032q_mat_012,-8980526333462773051,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_032q_mat_012.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_imgBg_front_lizi_06,-8977097518658151731,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_imgBg_front_lizi_06.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_refuge_linght_10,-8974842263952780699,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_refuge_linght_10.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_monster_006q_spark_004,-8969680765483215146,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_monster_006q_spark_004.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_012q_daoguang_009,-8958791891602272698,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_012q_daoguang_009.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_024q_water_004,-8946191191261398232,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_024q_water_004.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,pet_010q_wenli_013,-8943117539103852504,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\pet_010q_wenli_013.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,pet_010q_glow_01,-8930103592153012503,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\pet_010q_glow_01.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_042q_guang_03,-8929865392875643559,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_042q_guang_03.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,Ezreal_Skin18_Z_Sparkle_02,-8914707067630741559,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\Ezreal_Skin18_Z_Sparkle_02.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_042q_mat_01,-8912205006871109188,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_042q_mat_01.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_003q_fz_12,-8912113194422319634,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_003q_fz_12.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_030_sphere_01,-8911871904943193935,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_030_sphere_01.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_024q_daoguang_006,-8908579744569156823,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_024q_daoguang_006.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_034q_skill1_14,-8907548283535796234,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_034q_skill1_14.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_064q_mat_013,-8894207633928470701,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_064q_mat_013.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,mfx-operating-ornaments-421-edithoffice-2-1,-8887217996919812366,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\mfx-operating-ornaments-421-edithoffice-2-1.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_005q_attack_02,-8886959156669427573,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_005q_attack_02.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_065q_yumao_001,-8886945495560526896,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_065q_yumao_001.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_monster_006q_ci_003,-8884289816969504299,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_monster_006q_ci_003.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_monster_014q_zhuti_03,-8882295614495214313,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_monster_014q_zhuti_03.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,monster_005q_skill1_32,-8872352170826900822,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\monster_005q_skill1_32.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_023q_noise_002,-8865043444850343062,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_023q_noise_002.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,monster_022q_paopao_06,-8858934054072250547,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\monster_022q_paopao_06.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,monster_005q_skill1_06,-8856210990096997840,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\monster_005q_skill1_06.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_037q_hitdilie_002,-8851891324040189505,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_037q_hitdilie_002.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_038q_mat_03,-8851006538400234367,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_038q_mat_03.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_047_mat_054,-8843529800252607346,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_047_mat_054.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,MonoBehaviour,MonoBehaviour_-8840334237696061790,-8840334237696061790,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_type\MonoBehaviour\MonoBehaviour_-8840334237696061790,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_051q_skill1_02,-8824812751343187915,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_051q_skill1_02.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,monster_028q_GLOW,-8823884744845459328,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\monster_028q_GLOW.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_046q_smoke_04,-8823614547882471374,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_046q_smoke_04.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_063q_dilie_01,-8820236735934204942,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_063q_dilie_01.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_monster_017q_guangsu_01,-8816941414435348571,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_monster_017q_guangsu_01.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_052q_skill1_38,-8805365894274387710,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_052q_skill1_38.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_006q_smoke_001,-8792979729254516689,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_006q_smoke_001.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,pet_010_lizi_02,-8790833946628948663,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\pet_010_lizi_02.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_056q_liuguang_01,-8790371741206025279,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_056q_liuguang_01.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_hero_login_light_08,-8789610395221362323,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_hero_login_light_08.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,monster_023q_huan_02,-8780915640569535284,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\monster_023q_huan_02.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_monster_017q_water_010,-8763904970958916565,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_monster_017q_water_010.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_sr_dilie_03,-8753067021595734725,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_sr_dilie_03.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_monster_007q_huiju_001,-8751011800436732402,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_monster_007q_huiju_001.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_monster_011q_boniuqu_001,-8750726790980450816,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_monster_011q_boniuqu_001.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_066q_wenli_016,-8744762300535702323,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_066q_wenli_016.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_043q_spark_005,-8741992412951645872,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_043q_spark_005.mat,dry-run
resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,Material,fx_042q_mat_16,-8741604801109774294,reverse-output\gacha-static\sample-export\8532f257e2c3fee0602027efb486883a\by_container\Assets\Art\Effect\Materials\fx_042q_mat_16.mat,dry-run
