source,type,name,path_id,output,kind
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,MonoBehaviour,MonoBehaviour_-8481218552087841938,-8481218552087841938,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\MonoBehaviour\MonoBehaviour_-8481218552087841938.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,MonoBehaviour,MonoBehaviour_-8480863751003835538,-8480863751003835538,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\MonoBehaviour\MonoBehaviour_-8480863751003835538.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,MonoBehaviour,MonoBehaviour_-8468984454897274002,-8468984454897274002,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\MonoBehaviour\MonoBehaviour_-8468984454897274002.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,RectTransform,RectTransform_-8394712377669127314,-8394712377669127314,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\RectTransform\RectTransform_-8394712377669127314.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,GameObject,btnFinish,-8389800115564055698,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\GameObject\btnFinish.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,GameObject,btnFinish,-8380690091381034130,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\GameObject\btnFinish_1.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,MonoBehaviour,MonoBehaviour_-8373763986127850642,-8373763986127850642,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\MonoBehaviour\MonoBehaviour_-8373763986127850642.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,MonoBehaviour,MonoBehaviour_-8356776439400107154,-8356776439400107154,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\MonoBehaviour\MonoBehaviour_-8356776439400107154.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,RectTransform,RectTransform_-8314582124445699218,-8314582124445699218,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\RectTransform\RectTransform_-8314582124445699218.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,MonoBehaviour,MonoBehaviour_-8309271292649540754,-8309271292649540754,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\MonoBehaviour\MonoBehaviour_-8309271292649540754.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,MonoBehaviour,MonoBehaviour_-8291999024755510418,-8291999024755510418,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\MonoBehaviour\MonoBehaviour_-8291999024755510418.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,RectTransform,RectTransform_-8251756726365981842,-8251756726365981842,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\RectTransform\RectTransform_-8251756726365981842.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,MonoBehaviour,MonoBehaviour_-8187398010305121426,-8187398010305121426,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\MonoBehaviour\MonoBehaviour_-8187398010305121426.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,MonoBehaviour,MonoBehaviour_-8182174302965992594,-8182174302965992594,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\MonoBehaviour\MonoBehaviour_-8182174302965992594.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,MonoBehaviour,MonoBehaviour_-8137093253118299282,-8137093253118299282,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\MonoBehaviour\MonoBehaviour_-8137093253118299282.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,MonoBehaviour,MonoBehaviour_-8124913828516793490,-8124913828516793490,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\MonoBehaviour\MonoBehaviour_-8124913828516793490.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,RectTransform,RectTransform_-8101201603740896402,-8101201603740896402,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\RectTransform\RectTransform_-8101201603740896402.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,RectTransform,RectTransform_-8095802098236591250,-8095802098236591250,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\RectTransform\RectTransform_-8095802098236591250.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,GameObject,lottery_btn_03_effect,-8095718096232189074,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\GameObject\lottery_btn_03_effect.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,RectTransform,RectTransform_-8088654790332189842,-8088654790332189842,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\RectTransform\RectTransform_-8088654790332189842.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,MonoBehaviour,MonoBehaviour_-8040562876871871634,-8040562876871871634,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\MonoBehaviour\MonoBehaviour_-8040562876871871634.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,RectTransform,RectTransform_-8017964772324281490,-8017964772324281490,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\RectTransform\RectTransform_-8017964772324281490.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,RectTransform,RectTransform_-8009058572166171794,-8009058572166171794,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\RectTransform\RectTransform_-8009058572166171794.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,GameObject,imgMask,-7999308676907797650,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\GameObject\imgMask.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,MonoBehaviour,MonoBehaviour_-7960567084261182610,-7960567084261182610,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\MonoBehaviour\MonoBehaviour_-7960567084261182610.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,MonoBehaviour,MonoBehaviour_-7958848822454258834,-7958848822454258834,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\MonoBehaviour\MonoBehaviour_-7958848822454258834.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,GameObject,imgShopRedTip2,-7928390304513264786,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\GameObject\imgShopRedTip2.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,MonoBehaviour,MonoBehaviour_-7852924285610757266,-7852924285610757266,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\MonoBehaviour\MonoBehaviour_-7852924285610757266.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,MonoBehaviour,MonoBehaviour_-7822353194352970898,-7822353194352970898,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\MonoBehaviour\MonoBehaviour_-7822353194352970898.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,GameObject,lottery_btn_03a_effect,-7781730851311979666,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\GameObject\lottery_btn_03a_effect.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,RectTransform,RectTransform_-7760502647837232274,-7760502647837232274,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\RectTransform\RectTransform_-7760502647837232274.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,RectTransform,RectTransform_-7755624154144443538,-7755624154144443538,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\RectTransform\RectTransform_-7755624154144443538.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,GameObject,txtName,-7754073123338325138,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\GameObject\txtName.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,GameObject,txtFreeTimeNum,-7743715266268433554,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\GameObject\txtFreeTimeNum.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,RectTransform,RectTransform_-7709760401500671122,-7709760401500671122,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\RectTransform\RectTransform_-7709760401500671122.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,MonoBehaviour,MonoBehaviour_-7707550210020871314,-7707550210020871314,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\MonoBehaviour\MonoBehaviour_-7707550210020871314.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,MonoBehaviour,MonoBehaviour_-7703267573262453906,-7703267573262453906,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\MonoBehaviour\MonoBehaviour_-7703267573262453906.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,GameObject,imgEpicWishHero,-7655352345790254226,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\GameObject\imgEpicWishHero.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,MonoBehaviour,MonoBehaviour_-7654288358545362066,-7654288358545362066,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\MonoBehaviour\MonoBehaviour_-7654288358545362066.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,MonoBehaviour,MonoBehaviour_-7649167271524109458,-7649167271524109458,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\MonoBehaviour\MonoBehaviour_-7649167271524109458.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,GameObject,txtSecondDrawType,-7628928405966294162,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\GameObject\txtSecondDrawType.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,RectTransform,RectTransform_-7621705975981083794,-7621705975981083794,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\RectTransform\RectTransform_-7621705975981083794.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,RectTransform,RectTransform_-7601772815494089874,-7601772815494089874,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\RectTransform\RectTransform_-7601772815494089874.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,GameObject,@imgHightLight,-7565094321966419090,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\GameObject\@imgHightLight_1.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,RectTransform,RectTransform_-7505018583673932946,-7505018583673932946,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\RectTransform\RectTransform_-7505018583673932946.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,MonoBehaviour,MonoBehaviour_-7491370584750296210,-7491370584750296210,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\MonoBehaviour\MonoBehaviour_-7491370584750296210.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,GameObject,Text,-7439063017603468434,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\GameObject\Text_1.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,RectTransform,RectTransform_-7435289851741015186,-7435289851741015186,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\RectTransform\RectTransform_-7435289851741015186.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,MonoBehaviour,MonoBehaviour_-7409934589516254354,-7409934589516254354,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\MonoBehaviour\MonoBehaviour_-7409934589516254354.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,RectTransform,RectTransform_-7409191111772408978,-7409191111772408978,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\RectTransform\RectTransform_-7409191111772408978.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,MonoBehaviour,MonoBehaviour_-7409018082535804050,-7409018082535804050,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\MonoBehaviour\MonoBehaviour_-7409018082535804050.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,MonoBehaviour,MonoBehaviour_-7407722560154569874,-7407722560154569874,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\MonoBehaviour\MonoBehaviour_-7407722560154569874.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,GameObject,pnlTag3,-7397131026700962962,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\GameObject\pnlTag3.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,MonoBehaviour,MonoBehaviour_-7386363139862563986,-7386363139862563986,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\MonoBehaviour\MonoBehaviour_-7386363139862563986.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,MonoBehaviour,MonoBehaviour_-7375172781557222546,-7375172781557222546,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\MonoBehaviour\MonoBehaviour_-7375172781557222546.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,RectTransform,RectTransform_-7373323404089953426,-7373323404089953426,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\RectTransform\RectTransform_-7373323404089953426.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,MonoBehaviour,MonoBehaviour_-7367394864654060690,-7367394864654060690,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\MonoBehaviour\MonoBehaviour_-7367394864654060690.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,RectTransform,RectTransform_-7360947888266153106,-7360947888266153106,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\RectTransform\RectTransform_-7360947888266153106.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,GameObject,Renderer0,-7358172333969771666,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\GameObject\Renderer0.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,MonoBehaviour,MonoBehaviour_-7345079469684034706,-7345079469684034706,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\MonoBehaviour\MonoBehaviour_-7345079469684034706.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,RectTransform,RectTransform_-7342510723428912274,-7342510723428912274,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\RectTransform\RectTransform_-7342510723428912274.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,GameObject,Image,-7319756171405036690,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\GameObject\Image.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,MonoBehaviour,MonoBehaviour_-7298606189036899474,-7298606189036899474,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\MonoBehaviour\MonoBehaviour_-7298606189036899474.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,RectTransform,RectTransform_-7259799855698873490,-7259799855698873490,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\RectTransform\RectTransform_-7259799855698873490.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,GameObject,pnlRedDot,-7258717385240349842,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\GameObject\pnlRedDot_1.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,MonoBehaviour,MonoBehaviour_-7230287956195740818,-7230287956195740818,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\MonoBehaviour\MonoBehaviour_-7230287956195740818.bin,raw
resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,GameObject,@InteractiveRole,-7219298912878202002,reverse-output\gacha-static\ui-prefab-export\LotteryDrawMainView\by_type\GameObject\@InteractiveRole.bin,raw
